restaurant_id,restaurant_name,online_order,table_booking,rating,total_votes,location,restaurant_type,dishes_liked,cuisines,cost_for_two,service_type,city_category
45778,Karavali Kolimane,Yes,No,3.7,28.0,Wilson Garden,Quick Bites,Unknown,Mangalorean,350.0,Delivery,MG Road
45779,Delhi Highway,Yes,Yes,4.4,3423.0,Indiranagar,Casual Dining,Kheer,North Indian,1500.0,Unknown,Indiranagar
45781,Richie Rich,Yes,No,4.0,629.0,Race Course Road,Dessert Parlor,Tawa Pulav,Desserts,450.0,Delivery,MG Road
45783,Shanthi Sagar,Yes,No,4.1,207.0,Ulsoor,Quick Bites,Coffee,South Indian,250.0,Unknown,Ulsoor
45785,Masala Central,Yes,No,3.7,77.0,Frazer Town,Quick Bites,Sandwiches,North Indian,300.0,Delivery,MG Road
45786,Karama Restaurant,Yes,Yes,4.4,2907.0,Frazer Town,Casual Dining,Salads,Arabian,750.0,Unknown,Frazer Town
45789,Donne Biryani Hatti,Yes,No,3.6,29.0,Vasanth Nagar,Quick Bites,Unknown,Biryani,300.0,Delivery,MG Road
45790,Hotel Dil Coorg,Yes,No,3.7,80.0,Ulsoor,Quick Bites,Unknown,North Indian,300.0,Delivery,MG Road
45793,Chai Point,Yes,No,4.3,179.0,Indiranagar,Beverage Shop,Ginger Tea,Fast Food,250.0,Delivery,MG Road
45794,Shalimar,Yes,No,4.0,160.0,Indiranagar,Casual Dining,Sea Food,North Indian,700.0,Delivery,MG Road
45797,Xpress Biryani,Yes,No,4.3,151.0,Ulsoor,Casual Dining,Butter Chicken Biryani,Biryani,650.0,Delivery,MG Road
45798,Bangaliana,Yes,No,3.7,15.0,Indiranagar,Quick Bites,Unknown,Bengali,500.0,Delivery,MG Road
45803,Kabab Magic,Yes,No,3.8,77.0,Richmond Road,Quick Bites,Unknown,North Indian,500.0,Delivery,MG Road
45812,Indiana Burgers,Yes,No,3.6,48.0,Domlur,Delivery,Burgers,Burger,300.0,Delivery,MG Road
45815,Biryani Trip,Yes,No,4.0,63.0,Indiranagar,Delivery,Raita,Biryani,400.0,Delivery,MG Road
45816,Moto Store  Caf,Yes,No,4.2,383.0,Ulsoor,Cafe,Wedges,Pizza,500.0,Delivery,MG Road
45818,Healthie,Yes,No,3.9,193.0,Indiranagar,Delivery,Chicken Salad,Healthy Food,600.0,Delivery,MG Road
45820,Rasovara,Yes,Yes,4.3,772.0,Lavelle Road,Casual Dining,Thali,Rajasthani,1400.0,Delivery,MG Road
45822,Smallys Resto Cafe,Yes,Yes,4.1,1857.0,Ulsoor,Cafe,Burgers,Cafe,650.0,Delivery,MG Road
45823,Smoor,Yes,No,4.6,1726.0,Indiranagar,Dessert Parlor,Hot Chocolate,Desserts,900.0,Unknown,Indiranagar
45825,Belgian Waffle Factory,Yes,No,4.9,1750.0,Brigade Road,Dessert Parlor,Coffee,Desserts,400.0,Unknown,Brigade Road
45827,Soda Bottle Opener Wala,Yes,Yes,4.5,3709.0,Lavelle Road,Casual Dining,Okra,Parsi,1300.0,Unknown,Lavelle Road
45829,Swathi Deluxe Restaurant,Yes,No,2.9,75.0,Shanti Nagar,Casual Dining,Biryani,North Indian,500.0,Delivery,MG Road
45830,Suryawanshi,Yes,No,4.2,452.0,Indiranagar,Casual Dining,Thali,Seafood,700.0,Delivery,MG Road
45832,Kareems,Yes,No,3.6,33.0,Frazer Town,Quick Bites,Unknown,North Indian,700.0,Delivery,MG Road
45834,Annabell,Yes,No,4.0,268.0,Indiranagar,Quick Bites,Burgers,Fast Food,800.0,Delivery,MG Road
45837,Chutney Chang,Yes,Yes,4.2,4750.0,Church Street,Casual Dining,Chaat,North Indian,1500.0,Unknown,Church Street
45839,Keventers,Yes,No,4.0,571.0,Indiranagar,Beverage Shop,Thick Shakes,Desserts,400.0,Delivery,MG Road
45840,Fujan,Yes,No,3.6,54.0,Frazer Town,Casual Dining,Chicken Noodle,Chinese,700.0,Delivery,MG Road
45844,Smoke House Deli,Yes,No,4.6,2518.0,Lavelle Road,Casual Dining,Cocktails,European,1600.0,Unknown,Lavelle Road
45846,Karachi Bakery,Yes,No,3.9,63.0,Indiranagar,Bakery,Pasta,Bakery,500.0,Delivery,MG Road
45847,YumYumDilli,Yes,No,3.6,54.0,Indiranagar,Delivery,Unknown,North Indian,500.0,Delivery,MG Road
45850,Coastal Delight,Yes,No,4.1,198.0,Indiranagar,Casual Dining,Sea Food,Seafood,650.0,Delivery,MG Road
45854,Subway,Yes,No,3.9,107.0,Lavelle Road,Quick Bites,Salad,Healthy Food,500.0,Delivery,MG Road
45855,Cafe Azzure,Yes,Yes,4.2,2729.0,MG Road,Cafe,Pasta,Cafe,1200.0,Unknown,MG Road
45859,Peace Restaurant,Yes,No,2.8,110.0,Shanti Nagar,Casual Dining,Thukpa,Chinese,500.0,Delivery,MG Road
45861,Delicacy,Yes,No,3.9,311.0,Frazer Town,Casual Dining,Momos,Chinese,500.0,Delivery,MG Road
45862,Rahhams,Yes,No,3.9,854.0,Frazer Town,Casual Dining,Mutton Biryani,Mughlai,700.0,Delivery,MG Road
45863,WAFL Caf,Yes,No,3.9,88.0,Residency Road,Dessert Parlor,Waffles,Desserts,400.0,Delivery,MG Road
45865,Mama Mia,Yes,No,4.3,428.0,Indiranagar,Dessert Parlor,Gelato,Desserts,400.0,Delivery,MG Road
45866,Glens Bakehouse,Yes,No,4.3,5344.0,Indiranagar,Bakery,Coffee,Bakery,600.0,Unknown,Indiranagar
45868,Ascharya Hotel,Yes,No,3.4,11.0,Koramangala 5th Block,Quick Bites,Unknown,Mangalorean,300.0,Delivery,MG Road
45869,Snack House,Yes,No,3.9,26.0,Indiranagar,Quick Bites,Unknown,Fast Food,200.0,Delivery,MG Road
45870,Laughing Llama Gastropub,Yes,Yes,4.2,408.0,Brigade Road,Bar,Pancakes,Finger Food,1600.0,Unknown,Brigade Road
45873,Skoolroom,Yes,No,4.3,578.0,Ulsoor,Cafe,Chocolate Overload,Cafe,700.0,Unknown,Ulsoor
45875,Popat Juice Junction,Yes,No,0.0,0.0,Ulsoor,Beverage Shop,Unknown,Beverages,200.0,Delivery,MG Road
45878,Stoner,Yes,No,4.4,2697.0,Indiranagar,Dessert Parlor,Tiramisu Ice Cream,Ice Cream,550.0,Delivery,MG Road
45885,Bozos Yum Yums,Yes,No,4.0,90.0,Frazer Town,Takeaway,Burgers,Fast Food,650.0,Unknown,Frazer Town
45887,Pasta Street,Yes,Yes,4.5,1642.0,Cunningham Road,Casual Dining,Pasta,Italian,1300.0,Unknown,Cunningham Road
45891,Oh Calcutta,Yes,Yes,4.4,1132.0,Church Street,Casual Dining,Fish,Bengali,1200.0,Unknown,Church Street
45893,Shezan,Yes,No,4.1,398.0,Cunningham Road,Casual Dining,Butter Naan,Chinese,600.0,Delivery,MG Road
45894,Eden Park,Yes,Yes,4.1,631.0,Cunningham Road,Casual Dining,Pasta,Andhra,1100.0,Delivery,MG Road
45895,Shawarma Inc,Yes,No,3.1,28.0,Brigade Road,Food Court,Unknown,Rolls,250.0,Delivery,MG Road
45896,Dakshin Restaurant,Yes,No,3.6,17.0,Brigade Road,Casual Dining,Unknown,Mangalorean,800.0,Delivery,MG Road
45897,Tata Cha,Yes,No,3.7,70.0,Church Street,Beverage Shop,Chai,Cafe,500.0,Delivery,MG Road
45898,Caferia,Yes,No,3.3,7.0,Frazer Town,Quick Bites,Unknown,Fast Food,200.0,Delivery,MG Road
45900,WOW Momo,Yes,No,3.6,125.0,Brigade Road,Food Court,Burgers,Tibetan,400.0,Delivery,MG Road
45902,Tayabbs,Yes,No,3.0,9.0,Frazer Town,Quick Bites,Unknown,Rolls,500.0,Delivery,MG Road
45903,Sheesh Kebab,Yes,No,4.0,76.0,Frazer Town,Casual Dining,Naan,North Indian,700.0,Delivery,MG Road
45904,Aagaman Veg,Yes,No,4.0,560.0,Indiranagar,Casual Dining,Jalebi,North Indian,900.0,Delivery,MG Road
45906,Crunch Pizzas,Yes,No,2.9,331.0,Domlur,Delivery,Thin Crust Pizza,Italian,600.0,Delivery,MG Road
45910,InnerChef,Yes,No,3.7,271.0,Indiranagar,Delivery,Salads,North Indian,500.0,Delivery,MG Road
45911,Sagar Delicacy,Yes,No,3.9,87.0,Ulsoor,Casual Dining,Handi Biryani,North Indian,500.0,Delivery,MG Road
45912,Imli,Yes,No,3.9,1849.0,Indiranagar,Casual Dining,Potato Fries,North Indian,800.0,Delivery,MG Road
45913,Chung Wah Express,Yes,No,2.8,97.0,Indiranagar,Casual Dining,Noodles,Chinese,600.0,Delivery,MG Road
45917,Anna Kuteera,Yes,No,3.8,62.0,St. Marks Road,Casual Dining,Panner Tikka,South Indian,400.0,Delivery,MG Road
45918,YumYumSouth,Yes,No,3.0,40.0,Indiranagar,Delivery,Unknown,South Indian,600.0,Delivery,MG Road
45922,Shiro,Yes,Yes,4.4,2241.0,Lavelle Road,Fine Dining,Sushi,Japanese,3000.0,Unknown,Lavelle Road
45924,Kaati Zone,Yes,No,3.1,165.0,Church Street,Quick Bites,Rolls,Fast Food,350.0,Delivery,MG Road
45925,Vijayalakshmi Veg,Yes,No,3.9,33.0,Frazer Town,Quick Bites,Unknown,South Indian,200.0,Delivery,MG Road
45926,Desi Vdesi,Yes,No,3.9,113.0,Shanti Nagar,Quick Bites,Rolls,Fast Food,250.0,Delivery,MG Road
45927,Slurpy Shakes,Yes,No,0.0,0.0,Domlur,Takeaway,Unknown,Beverages,300.0,Delivery,MG Road
45929,Attys Bakery,Yes,No,4.0,74.0,Frazer Town,Bakery,Gooey Brownie,Bakery,250.0,Unknown,Frazer Town
45931,Caf Felix,Yes,Yes,4.4,723.0,MG Road,Casual Dining,Burgers,American,1700.0,Unknown,MG Road
45936,Biggies Burger n More,Yes,No,4.3,194.0,Indiranagar,Cafe,Burgers,Cafe,400.0,Delivery,MG Road
45937,Chungs Chinese Corner,Yes,No,2.7,290.0,Indiranagar,Casual Dining,Chicken Noodle,Chinese,600.0,Delivery,MG Road
45939,Crazy Pizza,Yes,No,0.0,0.0,Brigade Road,Food Court,Unknown,Pizza,400.0,Delivery,MG Road
45940,Fullyfilled,Yes,No,4.0,48.0,Indiranagar,Quick Bites,Momos,Fast Food,200.0,Delivery,MG Road
45941,Chung Wah,Yes,No,3.9,196.0,Frazer Town,Casual Dining,Noodles,Chinese,800.0,Delivery,MG Road
45942,Venus Biryani,Yes,No,3.1,147.0,Domlur,Quick Bites,Dum Biryani,Biryani,200.0,Delivery,MG Road
45943,Ibaco,Yes,No,4.0,290.0,Indiranagar,Dessert Parlor,Icecream Cake,Desserts,300.0,Delivery,MG Road
45944,Dakshin Biryani  Tiffin,Yes,No,3.4,334.0,Indiranagar,Casual Dining,Biryani,Andhra,550.0,Delivery,MG Road
45946,Asaivam Restaurant,Yes,No,4.0,71.0,Indiranagar,Casual Dining,Mutton Biryani,Chettinad,750.0,Delivery,MG Road
45950,Lassi Shop,Yes,No,3.8,86.0,Indiranagar,Dessert Parlor,Lassi,Beverages,100.0,Delivery,MG Road
45951,Haji Ali Juice Centre,Yes,No,4.1,79.0,Commercial Street,Quick Bites,Sandwiches,Fast Food,350.0,Delivery,MG Road
45952,Naachiyars,Yes,No,3.9,120.0,Ulsoor,Casual Dining,Crab Soup,Chettinad,600.0,Delivery,MG Road
45955,Ambur Star Briyani,Yes,No,3.8,25.0,Indiranagar,Casual Dining,Unknown,North Indian,500.0,Delivery,MG Road
45959,Shaadi Ki Biryani,Yes,No,2.8,303.0,Commercial Street,Casual Dining,Mutton Biryani,Biryani,500.0,Delivery,MG Road
45965,Mummy Dhaba,Yes,No,3.4,48.0,Ulsoor,Quick Bites,Dal Makhani,North Indian,300.0,Delivery,MG Road
45968,Tree Top,Yes,No,3.8,75.0,Wilson Garden,Casual Dining,Friendly Staff,Continental,1000.0,Delivery,MG Road
45969,Feast India Co,Yes,No,4.2,138.0,Cunningham Road,Casual Dining,Naan,Awadhi,1500.0,Delivery,MG Road
45971,Just Shawarma,Yes,No,3.8,111.0,Ulsoor,Quick Bites,Rolls,Arabian,300.0,Delivery,MG Road
45973,Grubhouse,Yes,No,4.1,338.0,Indiranagar,Casual Dining,Burgers,Cafe,800.0,Delivery,MG Road
45974,Punjabi Dhaba,Yes,No,2.8,53.0,Indiranagar,Quick Bites,Unknown,North Indian,300.0,Delivery,MG Road
45975,Church Street Social,Yes,No,4.3,7573.0,Church Street,Lounge,Paneer Biryani,American,1500.0,Unknown,Church Street
45977,Pind Balluchi,Yes,Yes,4.0,1025.0,Brigade Road,Casual Dining,Palak Paneer,North Indian,700.0,Delivery,MG Road
45978,Berrylicious Cafe,No,No,4.1,129.0,MG Road,Casual Dining,Waffles,Continental,512.0502652372296,Delivery,MG Road
45979,Classic Lassi Shop,Yes,No,3.4,43.0,Ulsoor,Beverage Shop,Unknown,Beverages,150.0,Delivery,MG Road
45980,Taaam,Yes,No,4.1,403.0,Cunningham Road,Casual Dining,Laham Mandi,North Indian,750.0,Delivery,MG Road
45981,UBCR,Yes,No,3.3,5.0,Indiranagar,Quick Bites,Unknown,Fast Food,200.0,Delivery,MG Road
45982,Firewood Biryani,Yes,No,3.9,456.0,Residency Road,Quick Bites,Rice Kheer,Biryani,400.0,Delivery,MG Road
45983,Ente Keralam,Yes,No,4.0,1104.0,Ulsoor,Casual Dining,Appam,Kerala,1300.0,Delivery,MG Road
45994,Hoppipola,No,No,4.3,1721.0,Church Street,Lounge,Masala Peanuts,Continental,1300.0,Unknown,Church Street
45996,Al Swaad Take Away,Yes,No,3.1,13.0,Richmond Road,Quick Bites,Unknown,North Indian,350.0,Delivery,MG Road
45997,Tunday Kababi,Yes,No,3.8,724.0,Indiranagar,Casual Dining,Tandoori Chicken,Lucknowi,500.0,Delivery,MG Road
45999,Kabab Korner,Yes,No,3.9,206.0,St. Marks Road,Casual Dining,Rolls,North Indian,500.0,Delivery,MG Road
46001,Bangalore Masala House,Yes,No,4.1,257.0,Vasanth Nagar,Cafe,Peri Peri Chicken,Cafe,500.0,Delivery,MG Road
46003,Desi Deck,Yes,Yes,3.9,96.0,Brigade Road,Casual Dining,Balti Gosht,Mughlai,1300.0,Delivery,MG Road
46005,Pizza Stop,Yes,No,3.9,147.0,Cunningham Road,Quick Bites,Nachos,Pizza,600.0,Delivery,MG Road
46008,Taipan,Yes,No,3.5,129.0,Frazer Town,Casual Dining,Noodles,Chinese,700.0,Delivery,MG Road
46010,INDULGE by InnerChef,Yes,No,3.4,27.0,Indiranagar,Bakery,Unknown,Desserts,400.0,Delivery,MG Road
46011,Baskin Robbins,Yes,No,3.1,22.0,Frazer Town,Dessert Parlor,Unknown,Ice Cream,250.0,Delivery,MG Road
46012,Dolci Desserts,Yes,No,4.3,658.0,Cunningham Road,Cafe,Cappuccino,Cafe,750.0,Delivery,MG Road
46013,Sri Srinivas Park Hotel,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,South Indian,300.0,Delivery,MG Road
46014,Shaap,Yes,No,4.0,242.0,Indiranagar,Casual Dining,Buttermilk,Kerala,500.0,Delivery,MG Road
46016,Dindigul Thalappakatti,Yes,No,0.0,0.0,MG Road,Casual Dining,Biryani,Biryani,800.0,Delivery,MG Road
46017,Peacock,Yes,Yes,4.0,860.0,Indiranagar,Casual Dining,Mutton Roganjosh,North Indian,1200.0,Delivery,MG Road
46018,In Wok,Yes,No,3.6,118.0,Richmond Road,Casual Dining,Chicken Lollipop,Chinese,500.0,Delivery,MG Road
46024,McDonalds,Yes,No,3.7,185.0,Brigade Road,Quick Bites,Burgers,Fast Food,500.0,Delivery,MG Road
46025,RockSalt,Yes,Yes,4.4,498.0,St. Marks Road,Bar,Roti,Modern Indian,1900.0,Unknown,St. Marks Road
46027,Robin Brown Ice Cream,Yes,No,0.0,0.0,Frazer Town,Dessert Parlor,Unknown,Desserts,250.0,Delivery,MG Road
46029,Mad Over Donuts,Yes,No,3.9,148.0,Brigade Road,Food Court,Donut,Bakery,450.0,Delivery,MG Road
46033,Bhavani Sri,Yes,No,3.0,112.0,Indiranagar,Casual Dining,Chicken Biryani,Chinese,600.0,Delivery,MG Road
46035,Haldirams Express,Yes,No,3.6,44.0,Brigade Road,Kiosk,Unknown,North Indian,300.0,Delivery,MG Road
46036,Omleterian,Yes,No,0.0,0.0,Ulsoor,Delivery,Unknown,American,200.0,Delivery,MG Road
46040,Umami  Beyond,Yes,No,3.7,24.0,Indiranagar,Takeaway,Unknown,Continental,400.0,Delivery,MG Road
46041,Roll Er Dokaan,Yes,No,3.3,19.0,Brigade Road,Quick Bites,Unknown,Street Food,300.0,Delivery,MG Road
46043,Fabcafe,Yes,Yes,4.2,61.0,MG Road,Cafe,Unknown,Cafe,800.0,Delivery,MG Road
46046,Masale Daan,Yes,No,3.2,5.0,Richmond Road,Delivery,Unknown,North Indian,350.0,Delivery,MG Road
46047,Bheemas,Yes,No,4.0,785.0,Church Street,Casual Dining,Thali,Andhra,650.0,Unknown,Church Street
46051,Ciclo Cafe,Yes,No,4.3,1328.0,Indiranagar,Cafe,Pizza,Cafe,1000.0,Unknown,Indiranagar
46053,Cream Stone,Yes,No,4.0,79.0,Frazer Town,Dessert Parlor,Nutella Brownie,Desserts,500.0,Delivery,MG Road
46054,Kolkata Famous Kati Rolls,Yes,No,0.0,0.0,Frazer Town,Quick Bites,Unknown,Rolls,200.0,Delivery,MG Road
46056,Quench  Crunch,Yes,No,3.6,24.0,Shanti Nagar,Beverage Shop,Unknown,Beverages,150.0,Delivery,MG Road
46057,Popat,Yes,No,3.2,43.0,Indiranagar,Quick Bites,Unknown,North Indian,300.0,Delivery,MG Road
46060,Kennys Restaurant,Yes,No,3.6,31.0,Frazer Town,Quick Bites,Unknown,Chinese,450.0,Delivery,MG Road
46061,Bangalore Bytes,Yes,No,3.5,121.0,Brigade Road,Quick Bites,Unknown,Fast Food,300.0,Unknown,Brigade Road
46063,Panchavati Gaurav Thali,No,Yes,4.0,930.0,Brigade Road,Casual Dining,Veg Thali,Rajasthani,800.0,Delivery,MG Road
46064,Paratha Xpress,No,No,3.5,8.0,Ulsoor,Quick Bites,Unknown,North Indian,200.0,Delivery,MG Road
46065,Rotti Mane,Yes,No,3.4,10.0,Domlur,Quick Bites,Unknown,South Indian,200.0,Delivery,MG Road
46073,Niranthara,No,No,0.0,0.0,Vasanth Nagar,Casual Dining,Unknown,North Indian,600.0,Delivery,MG Road
46074,Savera Lassi Shop,No,No,0.0,0.0,Shivajinagar,Beverage Shop,Unknown,Beverages,100.0,Delivery,MG Road
46077,Bean Flickers,Yes,No,4.3,397.0,Indiranagar,Cafe,Burgers,Cafe,700.0,Delivery,MG Road
46080,Mudpipe Cafe,Yes,No,4.2,744.0,Cunningham Road,Cafe,Sandwiches,Cafe,750.0,Delivery,MG Road
46081,Mad Over Biryani,Yes,No,2.9,17.0,Church Street,Quick Bites,Unknown,North Indian,600.0,Delivery,MG Road
46082,Shyvan Restaurant,Yes,No,3.7,83.0,Shanti Nagar,Casual Dining,Mutton Biryani,North Indian,500.0,Unknown,Shanti Nagar
46085,Kettle  Kegs,Yes,No,0.0,0.0,Indiranagar,Delivery,Unknown,Tea,200.0,Delivery,MG Road
46087,Kolkatta Famous Chat,Yes,No,3.7,23.0,Indiranagar,Quick Bites,Unknown,Street Food,100.0,Delivery,MG Road
46088,Oh My Chaat,Yes,No,3.1,19.0,Frazer Town,Quick Bites,Unknown,Street Food,300.0,Delivery,MG Road
46090,Cafe Braqa,Yes,Yes,4.1,147.0,Indiranagar,Cafe,Ginger Tea,Cafe,700.0,Delivery,MG Road
46091,Cobaja,Yes,Yes,4.3,79.0,Brigade Road,Casual Dining,Cocktails,Seafood,700.0,Delivery,MG Road
46093,Just Bake,Yes,No,3.3,8.0,Ulsoor,Bakery,Unknown,Bakery,400.0,Delivery,MG Road
46094,Drunken Monkey,Yes,No,3.5,8.0,Frazer Town,Beverage Shop,Unknown,Beverages,500.0,Delivery,MG Road
46096,Chantilly,Yes,No,4.1,124.0,Indiranagar,Cafe,Sandwiches,Cafe,450.0,Delivery,MG Road
46098,Kudla  Hotel Ramanashree,Yes,Yes,4.2,354.0,Richmond Road,Casual Dining,Neer Dosa,South Indian,1200.0,Delivery,MG Road
46103,Hatti Kaapi,Yes,No,3.8,32.0,Ulsoor,Quick Bites,Filter Coffee,South Indian,200.0,Delivery,MG Road
46106,EatWater,No,No,4.2,121.0,Lavelle Road,Casual Dining,Saffron Pilaf,North Eastern,512.0502652372296,Delivery,MG Road
46112,Ujwal Restaurant,Yes,No,3.9,134.0,Vasanth Nagar,Casual Dining,Tender Coconut Chicken,Mangalorean,700.0,Delivery,MG Road
46114,Wats Ur Scoop,Yes,No,4.0,56.0,Indiranagar,Dessert Parlor,Unknown,Desserts,300.0,Unknown,Indiranagar
46116,Marzipan Cafe  Bakery,Yes,No,4.2,443.0,Ulsoor,Cafe,Coffee,Cafe,700.0,Unknown,Ulsoor
46119,Pai Vihar,Yes,No,2.8,55.0,Vasanth Nagar,Quick Bites,Masala Dosa,South Indian,400.0,Delivery,MG Road
46120,Cafe Terra,Yes,No,4.2,401.0,Indiranagar,Cafe,English Breakfast,Cafe,500.0,Unknown,Indiranagar
46122,Donne Biriyani Mane,Yes,No,3.4,63.0,Church Street,Quick Bites,Donne Biryani,Biryani,400.0,Delivery,MG Road
46126,Kabab Nation Corner,Yes,No,3.5,75.0,Brigade Road,Quick Bites,Unknown,Chinese,500.0,Delivery,MG Road
46127,Airlines Hotel,Yes,No,4.0,871.0,Lavelle Road,Quick Bites,Masala Dosa,South Indian,400.0,Unknown,Lavelle Road
46129,Anupams Coast II Coast,Yes,Yes,4.2,859.0,Church Street,Casual Dining,Murgh Ghee Roast,Seafood,1400.0,Delivery,MG Road
46130,Vinnys,Yes,No,3.9,215.0,Brigade Road,Casual Dining,Pizza,Pizza,800.0,Delivery,MG Road
46131,Danny Lambas Punjabi Dhaba,Yes,No,3.5,98.0,Indiranagar,Casual Dining,Tandoori Chicken,North Indian,600.0,Delivery,MG Road
46133,New Kudla Family Resturant,Yes,No,3.2,6.0,MG Road,Quick Bites,Unknown,North Indian,450.0,Delivery,MG Road
46134,Platter,Yes,No,2.9,25.0,Residency Road,Quick Bites,Unknown,Street Food,300.0,Delivery,MG Road
46138,Happy Fillings,Yes,No,3.4,8.0,Ulsoor,Quick Bites,Unknown,Chinese,300.0,Delivery,MG Road
46139,Cookie Man,Yes,No,3.4,36.0,Brigade Road,Bakery,Unknown,Bakery,150.0,Delivery,MG Road
46142,Ebony,Yes,Yes,4.3,3152.0,MG Road,Casual Dining,Appam,North Indian,1500.0,Unknown,MG Road
46145,Kenz Karam,Yes,No,3.5,10.0,Frazer Town,Takeaway,Unknown,Desserts,300.0,Delivery,MG Road
46146,Cafe Idly,Yes,No,3.7,81.0,Frazer Town,Quick Bites,Coffee,South Indian,200.0,Delivery,MG Road
46152,Classic Shop,Yes,No,3.3,6.0,Ulsoor,Beverage Shop,Unknown,Juices,150.0,Delivery,MG Road
46153,Penta Cafe,Yes,No,3.5,12.0,Frazer Town,Quick Bites,Unknown,Juices,350.0,Delivery,MG Road
46156,South Inn,No,No,3.1,24.0,Frazer Town,Quick Bites,Unknown,South Indian,150.0,Delivery,MG Road
46157,Red Lantern,Yes,No,3.7,160.0,Cunningham Road,Casual Dining,Noodles,Chinese,700.0,Delivery,MG Road
46160,Benjarong,Yes,No,4.3,860.0,Ulsoor,Casual Dining,Tom Yum Soup,Thai,1800.0,Delivery,MG Road
46161,Petoo,No,No,3.7,32.0,Commercial Street,Casual Dining,Biryani,North Indian,800.0,Delivery,MG Road
46162,Bubbles,No,No,3.7,21.0,Frazer Town,Cafe,Unknown,Cafe,450.0,Delivery,MG Road
46165,Ramji Chaiwale,Yes,No,3.7,43.0,Ulsoor,Quick Bites,Unknown,Beverages,250.0,Delivery,MG Road
46167,OCEA HOTEL,Yes,No,3.7,281.0,Brigade Road,Casual Dining,Sea Food,North Indian,800.0,Delivery,MG Road
46168,Le Rock,Yes,No,4.0,1218.0,Brigade Road,Bar,Cocktails,Continental,2000.0,Delivery,MG Road
46169,Desi Inn,Yes,No,3.5,13.0,Shanti Nagar,Quick Bites,Unknown,North Indian,300.0,Delivery,MG Road
46170,Indira Darshini,Yes,No,3.6,18.0,Frazer Town,Quick Bites,Unknown,South Indian,200.0,Delivery,MG Road
46171,Kulfi Point,No,No,3.4,5.0,Indiranagar,Dessert Parlor,Unknown,Desserts,512.0502652372296,Delivery,MG Road
46173,Frozen Bottle,Yes,No,3.9,38.0,Brigade Road,Beverage Shop,Unknown,Beverages,400.0,Delivery,MG Road
46175,Brownie Heaven,Yes,No,4.2,34.0,Cunningham Road,Dessert Parlor,Filter Coffee,Desserts,300.0,Delivery,MG Road
46176,Stars N Stripes,No,No,2.7,77.0,MG Road,Quick Bites,Burgers,North Indian,500.0,Unknown,MG Road
46178,Troll,Yes,No,3.8,103.0,Indiranagar,Dessert Parlor,Ice Cream Roll,Desserts,300.0,Delivery,MG Road
46180,New Leaf Restaurant,Yes,Yes,3.7,59.0,Indiranagar,Casual Dining,Hot Pot,Chinese,1200.0,Delivery,MG Road
46181,WataBiryani,Yes,No,0.0,0.0,Frazer Town,Delivery,Unknown,Biryani,500.0,Delivery,MG Road
46182,Sherlocks Cafe,Yes,No,3.6,42.0,Frazer Town,Cafe,Unknown,Cafe,350.0,Delivery,MG Road
46184,Navabs,Yes,No,3.6,10.0,Frazer Town,Delivery,Unknown,Mughlai,600.0,Delivery,MG Road
46187,Munchies,Yes,No,3.9,65.0,Brigade Road,Quick Bites,Burgers,Fast Food,250.0,Delivery,MG Road
46188,Desi Streat,No,No,0.0,0.0,Brigade Road,Food Court,Unknown,South Indian,400.0,Delivery,MG Road
46189,Chels Cafe,Yes,No,3.5,20.0,Cunningham Road,Cafe,Unknown,Cafe,500.0,Delivery,MG Road
46194,KC Das,Yes,No,3.9,376.0,MG Road,Sweet Shop,Rasgulla,Mithai,200.0,Delivery,MG Road
46195,Amber Rush Express,Yes,No,0.0,0.0,Residency Road,Delivery,Unknown,Italian,600.0,Delivery,MG Road
46200,Step Right Up,Yes,No,4.1,161.0,Vasanth Nagar,Cafe,Burgers,Cafe,300.0,Delivery,MG Road
46201,Pulimunchi,Yes,Yes,4.3,695.0,Indiranagar,Casual Dining,Murgh Ghee Roast,Mangalorean,1000.0,Delivery,MG Road
46202,Happy Belly Bakes,Yes,No,4.1,253.0,Frazer Town,Bakery,Hot Chocolate,Bakery,350.0,Delivery,MG Road
46203,Midnight Eats,Yes,No,3.1,114.0,Frazer Town,Delivery,Unknown,North Indian,500.0,Delivery,MG Road
46207,Cafe Imroze,Yes,No,3.7,97.0,Infantry Road,Cafe,Pasta,Cafe,650.0,Delivery,MG Road
46209,Chung Shan Chinese Restaurant,No,No,3.7,32.0,Ejipura,Quick Bites,Unknown,Chinese,500.0,Delivery,MG Road
46210,Paratha Plaza,Yes,No,3.7,156.0,Indiranagar,Quick Bites,Paratha,North Indian,300.0,Unknown,Indiranagar
46212,China South,No,No,3.4,4.0,Brigade Road,Casual Dining,Unknown,Chinese,600.0,Delivery,MG Road
46213,Xian,Yes,Yes,3.8,81.0,Ulsoor,Casual Dining,Noodles,Chinese,800.0,Delivery,MG Road
46214,Hotel Ruchi Priya,Yes,No,3.6,22.0,Wilson Garden,Quick Bites,Unknown,North Indian,350.0,Delivery,MG Road
46215,Fat Buddha,Yes,Yes,4.0,457.0,Cunningham Road,Casual Dining,Crab Soup,Chinese,1000.0,Delivery,MG Road
46218,BLOW,Yes,Yes,4.3,969.0,Church Street,Cafe,Mocktails,Cafe,750.0,Unknown,Church Street
46220,Ging  Royal Orchid Central,Yes,Yes,4.4,232.0,MG Road,Bar,Paneer Satay,Asian,2000.0,Delivery,MG Road
